Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2010-08-10,53.3835563659668,53.39006001533541,53.220999857568096,53.26651548148649,1123200
2010-08-11,53.42262268066406,53.448627380513145,53.370603359294826,53.40961536990399,865000
2010-08-12,53.32509994506836,53.43563730774796,53.305593935282154,53.36411196464076,482900
2010-08-13,53.474613189697266,53.48111684217645,53.3250639085092,53.39008555080111,670400
2010-08-16,53.67616271972656,53.70867104591439,53.604637456949796,53.65665177101654,585500
2010-08-17,53.59815216064453,53.63716414976099,53.54613286793406,53.63066545879678,823700
2010-08-18,53.565643310546875,53.66317825227005,53.546137314368885,53.637168603754986,500300
2010-08-19,53.68920135498047,53.70870735604655,53.500635076617606,53.500635076617606,490300
2010-08-20,53.61766052246094,53.70869180830696,53.60465817912565,53.70218815622281,626400
2010-08-23,53.65018844604492,53.67619810063823,53.55915713538554,53.55915713538554,399200
2010-08-24,53.8387451171875,53.85825111444431,53.73470651737322,53.77371851188683,543000
2010-08-25,53.76721954345703,53.955785784025366,53.71520024381746,53.88426048722933,1040100
2010-08-26,53.81271743774414,53.8387270789834,53.73468851402635,53.780204145987106,459400
2010-08-27,53.565643310546875,53.858248135716394,53.55264096670595,53.76071319399322,736600
2010-08-30,53.806236267089844,53.80623626708985,53.64367966205332,53.6891953130302,499700
2010-08-31,53.897281646728516,53.91678765069434,53.83876363483104,53.845262328929515,553800
2010-09-01,53.725120544433594,53.85551933028138,53.62079753623951,53.84248144145453,547900
2010-09-02,53.62078857421875,53.692509386766275,53.58819137040242,53.66642863907681,636800
2010-09-03,53.52297592163086,53.54905666391522,53.38605575543264,53.48385729540079,814100
2010-09-07,53.75119400024414,53.764231887301214,53.581671622137286,53.653392436936564,751900
2010-09-08,53.60123062133789,53.67295143571089,53.58819273435831,53.65339211804446,499800
2010-09-09,53.39915084838867,53.54259258406976,53.379591516140856,53.5165118162734,586000
2010-09-10,53.33392333984375,53.386079873582204,53.28176183171009,53.35348266179507,417400
2010-09-13,53.470848083496094,53.509966730702295,53.30784708760942,53.320884978546275,732400
2010-09-14,53.54909133911133,53.594731424064534,53.46433260259716,53.46433260259716,678800
2010-09-15,53.4969596862793,53.581718462230114,53.4708789149717,53.51651902116037,469300
2010-09-16,53.412132263183594,53.46429374361695,53.340411471185874,53.43169157474796,490600
2010-09-17,53.46432113647461,53.549079854811175,53.44476181488888,53.457799704481,553400
2010-09-20,53.50341796875,53.522977282362305,53.43169716924285,53.451261457248236,510300
2010-09-21,53.699073791503906,53.73819245714694,53.50999195023266,53.50999195023266,577700
2010-09-22,53.74472427368164,53.83600449407813,53.7186435000828,53.7577621732816,497700
2010-09-23,53.757694244384766,53.84897434943857,53.725097049375634,53.84245789507233,684300
2010-09-24,53.63383483886719,53.73163640531067,53.62079197699776,53.73163640531067,563500
2010-09-27,53.86202621459961,53.881585529754624,53.712063174421985,53.75770323458153,785900
2010-09-28,53.9793701171875,54.00545085399628,53.86200928874393,53.86200928874393,818200
2010-09-29,53.92072296142578,53.97940590174619,53.8946471817225,53.97288446962277,430600
2010-09-30,53.894649505615234,53.92072528644288,53.71860565145834,53.881606640805984,770400
2010-10-01,53.85087966918945,53.89010415869466,53.75281345757172,53.863952836406284,1249200
2010-10-04,53.98815155029297,53.99468563769627,53.8639340596885,53.90969761077652,571700
2010-10-05,54.0012321472168,54.02738346398915,53.942395425369234,53.96854674214159,758800
2010-10-06,54.125389099121094,54.19076482398242,54.1057768804475,54.164613536468266,454000
2010-10-07,54.2169303894043,54.230003542680116,54.151554647326414,54.190779095003265,559800
2010-10-08,54.15154266357422,54.30190633829288,54.15154266357421,54.26268189929641,1220000
2010-10-11,54.131988525390625,54.23658880422895,54.125449449258966,54.23004972809729,442300
2010-10-12,54.07965087890625,54.216941461662294,54.07965087890625,54.20386830571666,431400
2010-10-13,54.16468048095703,54.17121955787952,54.04046794655525,54.099304675294896,612500
2010-10-14,53.9554443359375,54.15811071500423,53.948905262720416,54.09273494638768,926900
2010-10-15,53.83122253417969,53.96197904869829,53.83122253417969,53.87699105514946,829400
2010-10-18,54.03392791748047,54.05354016004809,53.90971039741332,53.94893488254856,486900
2010-10-19,54.11238098144531,54.13199821335117,53.93586579712888,53.93586579712888,470800
2010-10-20,54.09270477294922,54.18423179552801,54.046941261659825,54.09270477294922,602700
2010-10-21,54.046958923339844,54.1254128202657,54.03388576777734,54.099261521290416,673900
2010-10-22,54.0142707824707,54.086185604018105,54.00773171109821,54.02734393736568,524400
2010-10-25,54.046958923339844,54.15156411924099,54.01427354050845,54.1254128202657,1413900
2010-10-26,53.8965950012207,53.9881220533901,53.87698277402015,53.9358194556218,386600
2010-10-27,53.785484313964844,53.87701641113086,53.76587207451976,53.83124786862117,1980200
2010-10-28,53.96852493286133,53.96852493286133,53.85084654886768,53.88353194073435,700500
2010-10-29,54.06659698486328,54.07313605969419,53.98160896347209,54.007760274943074,442900
2010-11-01,54.06528091430664,54.2029510892273,54.01283370434413,54.176727484246044,648700
2010-11-02,54.15701675415039,54.17012604510273,54.11768387965622,54.17012604510273,870300
2010-11-03,54.216060638427734,54.36028796566251,54.09805691629395,54.2685078486297,1443800
2010-11-04,54.38652420043945,54.4127478116301,54.30785336686751,54.32752482649231,838100
2010-11-05,54.15701675415039,54.32091040005893,54.15701675415038,54.25535394202294,1200000
2010-11-08,54.17015838623047,54.22916273483614,54.157049087451504,54.19638198542853,556900
2010-11-09,53.89480972290039,54.18326426761867,53.88170042615836,54.17014996923728,502300
2010-11-10,53.87513732910156,53.93413666038616,53.66535359291387,53.88824662439632,884000
2010-11-11,53.89480972290039,53.92759046721451,53.7964724915974,53.92103331802381,252900
2010-11-12,53.65227127075195,53.881726589086874,53.63260481526994,53.81616506862445,779900
2010-11-15,53.39661407470703,53.61295515606976,53.35728115142048,53.54739861671106,1803700
2010-11-16,53.57361602783203,53.57361602783203,53.27205198039478,53.449055116326925,1044200
2010-11-17,53.586708068847656,53.69160248719216,53.534265861316555,53.599822371961295,507300
2010-11-18,53.586708068847656,53.58670806884765,53.44903789600135,53.54737516278904,558600
2010-11-19,53.59987258911133,53.652314845775024,53.54086817310164,53.580206117656715,1286400
2010-11-22,53.75715637207031,53.75715637207031,53.68504271339114,53.68504271339114,650500
2010-11-23,53.77024459838867,53.8948054148584,53.77024459838867,53.816134635776635,728000
2010-11-24,53.51458740234375,53.69159545972197,53.4949209518885,53.66537185856814,539400
2010-11-26,53.63914108276367,53.63914108276368,53.5014709463509,53.63258393294216,341200
2010-11-29,53.67845916748047,53.730906348301716,53.60634554426088,53.730906348301716,373100
2010-11-30,53.698143005371094,53.84892243298489,53.67191940890791,53.835813135573105,517500
2010-12-01,53.36952590942383,53.55358061636975,53.349806478696,53.481272693624625,1170600
2010-12-02,53.323455810546875,53.45492188636978,53.310306193898995,53.34317522040938,720300
2010-12-03,53.40891647338867,53.54038256943297,53.36290283826216,53.48779914008131,569200
2010-12-06,53.58642578125,53.58642578125,53.461534425607944,53.48782866235176,1060300
2010-12-07,53.1985969543457,53.422090443499194,53.09999482055505,53.402371019763635,990300
2010-12-08,52.9224739074707,53.0210759647154,52.75156400925383,53.0013515411793,966500
2010-12-09,52.96847152709961,53.060498748691785,52.88301409625869,53.007910332036985,791900
2010-12-10,52.797611236572266,52.94880182258604,52.797611236572266,52.92907738649647,934600
2010-12-13,52.935665130615234,52.97510398220491,52.70559680448652,52.74503565607619,1026300
2010-12-14,52.600399017333984,52.86991110344065,52.52809615642219,52.804178038449955,1305100
2010-12-15,52.436058044433594,52.69899529040967,52.39661921282598,52.646406838192284,926500
2010-12-16,52.554378509521484,52.58067273510741,52.31773549435886,52.403192981290815,1117000
2010-12-17,52.876487731933594,52.902781961855936,52.58725621789945,52.58725621789945,868800
2010-12-20,52.909332275390625,53.04737317031892,52.83702442350774,52.92905168679327,639600
2010-12-21,52.96847152709961,52.981616123709586,52.8370004854626,52.948752124630914,1499700
2010-12-22,52.909332275390625,52.99478974494841,52.86989345258531,52.9684955247083,546700
2010-12-23,52.850196838378906,52.869916258287624,52.79760837521438,52.869916258287624,477000
2010-12-27,52.99784851074219,52.99784851074218,52.77271759438641,52.83231300379399,514800
2010-12-28,52.65353012084961,52.95149705474511,52.65353012084961,52.931633602833934,688600
2010-12-29,52.96474838256836,53.024343802095814,52.66678644016198,52.6800270601994,642100
2010-12-30,52.97136688232422,52.98460750127779,52.825694815118915,52.951503428022264,670800
2010-12-31,53.150142669677734,53.17662895915212,52.971366530404616,52.971366530404616,534500
2011-01-03,53.08393096923828,53.123662930442194,52.944881734382896,52.991231479334694,936500
2011-01-04,53.09052658081055,53.18984885527457,53.02431341508144,53.117012857450334,1784100
2011-01-05,52.85882568359375,52.958148047703006,52.7595033194845,52.925038909084826,837300
2011-01-06,52.9051513671875,52.944878274051646,52.81906966665785,52.9051513671875,591000
2011-01-07,53.103824615478516,53.170042904551494,52.93167120877809,52.971398140824924,847000
2011-01-10,53.22957992553711,53.22957992553712,53.110394197166414,53.163366754606976,509800
2011-01-11,53.12361526489258,53.22955527897982,53.06401990243075,53.22293244943099,980700
2011-01-12,53.09052658081055,53.136876301994995,52.97134086180186,53.03755402753097,517500
2011-01-13,53.2560920715332,53.2560920715332,53.04420679059625,53.04420679059625,1025900
2011-01-14,53.183250427246094,53.328922489738744,53.17000980872087,53.289195582420035,1107000
2011-01-18,53.13028335571289,53.17001531889218,53.03758386120048,53.13690619153336,766200
2011-01-19,53.19647979736328,53.21634829856448,53.10378033205893,53.14351228271935,722200
2011-01-20,52.99784851074219,53.11703427781459,52.92501248354556,53.09717082525965,1012000
2011-01-21,53.103824615478516,53.10382461547851,52.958157514058044,52.98463876759181,573300
2011-01-24,53.09714889526367,53.17660267266772,53.08390323120255,53.09052606323311,582000
2011-01-25,53.23622512817383,53.289197707873626,53.0706896054194,53.15014342322585,1380800
2011-01-26,53.050811767578125,53.19647874464377,53.05081176757813,53.1567518465115,1104100
2011-01-27,53.156742095947266,53.203091819180266,53.05080203644653,53.09715175967953,441100
2011-01-28,53.269344329833984,53.302453464484955,53.057459002603956,53.07070467716222,1006300
2011-01-31,53.19647979736328,53.27593864694215,53.14351228271935,53.24945236374919,1061200
2011-02-01,53.09354019165039,53.15330293938897,53.01385821664148,53.11345941892072,1186900
2011-02-02,53.03379440307617,53.159951226055774,52.980673074490696,53.1400319943184,810400
2011-02-03,52.854515075683594,52.99395477403671,52.854515075683594,52.92091420833806,851500
2011-02-04,52.67523956298828,52.8412399359467,52.64203746202486,52.80139640160473,988600
2011-02-07,52.681888580322266,52.72173212423141,52.595570189391836,52.62213086335441,1222300
2011-02-08,52.515892028808594,52.70845312974764,52.502614223816316,52.681892453832155,994100
2011-02-09,52.64202880859375,52.72171079825003,52.46938703063607,52.53579122164723,1252300
2011-02-10,52.476009368896484,52.64200965416614,52.46936793902623,52.56896912337336,519000
2011-02-11,52.65531921386719,52.72835978169669,52.58891501334637,52.65531921386719,769000
2011-02-14,52.71507263183594,52.821315291293054,52.615471405077095,52.64203206994137,559300
2011-02-15,52.788082122802734,52.808001343244335,52.68183952587973,52.70176381224718,473400
2011-02-16,52.808040618896484,52.88108119212306,52.73500004566991,52.78812138364008,635400
2011-02-17,52.88772964477539,52.940850989795486,52.87444677555522,52.90100744806527,561800
2011-02-18,52.88772964477539,52.90764888267535,52.78812838934529,52.827966865145214,555800
2011-02-22,53.086971282958984,53.10689560337562,52.93425362130637,52.94089506144525,1618800
2011-02-23,53.080284118652344,53.1931631633319,53.06036488323003,53.1334003911353,638700
2011-02-24,53.133399963378906,53.21308197035634,53.106844360316046,53.126763595578,939000
2011-02-25,53.27949523925781,53.27949523925781,53.159974730060384,53.18653540609659,998100
2011-02-28,53.35248947143555,53.35248947143555,53.25288828933059,53.27944894228702,1833400
2011-03-01,53.32723617553711,53.347208110855675,53.17411461853979,53.20739948429324,558500
2011-03-02,53.220706939697266,53.38048746989169,53.207388932571035,53.30725366869186,595200
2011-03-03,53.007686614990234,53.12086432603926,52.981055668978655,53.107546313366676,840700
2011-03-04,53.18741989135742,53.20739182380054,53.074242221291904,53.087555149810065,960000
2011-03-07,53.18073272705078,53.273938415318696,53.11415796104928,53.134129882916824,443900
2011-03-08,53.134159088134766,53.18742096194301,53.10087422650351,53.16079002503889,499600
2011-03-09,53.22736358642578,53.307256395275125,53.12084492062506,53.18076071776326,712800
2011-03-10,53.473731994628906,53.487044932081446,53.280661385888536,53.360554248609255,553100
2011-03-11,53.480384826660156,53.520328713739886,53.440435860245856,53.49369776257521,724200
2011-03-14,53.53364562988281,53.62019240989017,53.526986622394716,53.546958565524534,568800
2011-03-15,53.5669059753418,53.72003260143012,53.560246970903485,53.706714592553496,601100
2011-03-16,53.81986618041992,54.03291358450713,53.65342670547405,53.70668855649585,875800
2011-03-17,53.74001693725586,53.786619820414536,53.626839232346704,53.72004499866405,540100
2011-03-18,53.73331069946289,53.73996969958464,53.62013309403735,53.64676401519551,533600
2011-03-21,53.58024597167969,53.693423696914465,53.52698407298065,53.693423696914465,813800
2011-03-22,53.56025695800781,53.58023397504776,53.50700015056722,53.533631093954064,999300
2011-03-23,53.54024887084961,53.67340349788011,53.520276946627455,53.653426494328286,1049500
2011-03-24,53.45375061035156,53.54029738684925,53.440432595915446,53.520325444529334,650000
2011-03-25,53.38047790527344,53.520286479059344,53.34053404971477,53.50031455128001,727400
2011-03-28,53.33389663696289,53.38049951375642,53.28729376016936,53.30060669096782,810700
2011-03-29,53.240657806396484,53.38712535084629,53.21402688201202,53.31389157862139,649500
2011-03-30,53.33389663696289,53.35386857282689,53.24734988844137,53.2939527652349,746900
2011-03-31,53.273963928222656,53.420431531166734,53.26065100037842,53.40045959973463,717300
2011-04-01,53.33938980102539,53.36609682871361,53.18583075912401,53.205859756429,953300
2011-04-04,53.40619659423828,53.47296166875585,53.366138568297465,53.39952365248059,605000
2011-04-05,53.28598403930664,53.39281216668669,53.272633070306874,53.366105134841675,990900
2011-04-06,53.20588684082031,53.27265189710518,53.205886840820305,53.25929582953984,476600
2011-04-07,53.192481994628906,53.26592501734764,53.14574598870267,53.232545066738965,679700
2011-04-08,53.15916061401367,53.192540601399934,53.105746521577785,53.119097497762645,687500
2011-04-11,53.16582489013672,53.21923897386709,53.125766874262624,53.15915195005596,444000
2011-04-12,53.352745056152344,53.379446989592665,53.25926791373277,53.25926791373277,778200
2011-04-13,53.45285415649414,53.47288314005057,53.30596815195875,53.31932420355716,514500
2011-04-14,53.42621994018555,53.513019112315234,53.41286896423767,53.47295599677533,562100
2011-04-15,53.59307098388672,53.59974901078852,53.51963306333501,53.53966205019839,1045900
2011-04-18,53.653228759765625,53.71331579395817,53.5397276326142,53.57978565540923,795500
2011-04-19,53.7400016784668,53.773386746881656,53.693265638993765,53.719972674956395,531200
2011-04-20,53.66655731201172,53.746678417972184,53.65320634127471,53.69994237962345,631200
2011-04-21,53.70661163330078,53.73331866425554,53.66654853994599,53.67322657114601,568100
2011-04-25,53.7400016784668,53.773386746881656,53.686592700387806,53.719972674956395,719400
